Flow Duration,Total Fwd Packets,Total Length of Fwd Packets,Fwd Packet Length Min,Bwd Packet Length Max,Bwd Packet Length Min,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Min,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Fwd PSH Flags,Bwd Packets/s,Min Packet Length,FIN Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,Down/Up Ratio,Init_Win_bytes_forward,Init_Win_bytes_backward,min_seg_size_forward,Active Mean,Active Std,Idle Std,Label_cleaned
7121367,4,24,6,0,0,3.370139469,0.561689912,2373789.0,271,271,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,753.0,0.0,0.0,1
96438,6,36,6,0,0,373.2968332,62.21613887,19287.6,317,317,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,0.0,0.0,0.0,1
868562,3,26,0,5840,0,13393.40197,9.2106263,124080.2857,4,54,868517,217129.25,0,5.756641437,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
362850,3,26,0,5840,0,32043.54416,22.0476781,51835.71429,27,326,362823,90705.75,0,13.77979881,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
186578,48,1331,0,2896,0,543365.2413,589.565758,1711.724771,0,0,163447,2679.459016,0,332.3007,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
4070940,5,135,6,46,6,45.9353368,1.719504586,678490.0,3,3,3884923,3884923.0,1,0.491287025,6,0,0,1,0,0,253,32,20,0.0,0.0,0.0,0
143462,49,1325,0,4344,0,777279.0007,780.6945393,1292.45045,0,1,120101,1937.112903,0,439.1406784,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
918742,3,26,0,5840,0,12661.87896,9.796003666,114842.75,14,186,918695,183739.0,0,6.530669111,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
379252,3,26,0,4380,0,30657.71571,21.09415376,54178.85714,8,515,379244,94811.0,0,13.1838461,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
8772779,5,30,6,0,0,3.419668956,0.569944826,2193194.75,325,325,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,3184.0,0.0,0.0,1
907642,3,26,0,5840,0,12816.7273,8.814047829,129663.1429,4,185,907558,226889.5,0,5.508779893,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
28477,3,26,0,7300,0,408294.413,280.9284686,4068.142857,7,7,28398,7099.5,0,175.5802929,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
117364502,15,1107,0,1430,0,50.49226895,0.26413438,3912150.067,1,62,117000000,7818065.6,0,0.136327422,0,0,1,0,0,1,8192,360,20,181146.0,123429.7313,347234.6844,0
173,2,88,44,60,60,1202312.139,23121.38728,57.66666667,3,3,49,49.0,0,11560.69364,44,0,0,0,0,1,-1,-1,32,0.0,0.0,0.0,0
188499,46,1325,0,4344,0,568522.9099,557.0321328,1812.490385,1,48,165100,2846.551724,0,312.999008,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
7650504,5,30,6,0,0,3.921310282,0.653551714,1912626.0,1,1,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,994.0,0.0,0.0,1
81910,1,42,42,98,98,1709.193017,24.4170431,81910.0,81910,0,0,0.0,0,12.20852155,42,0,0,0,0,1,-1,-1,20,0.0,0.0,0.0,0
24832,4,160,40,100,100,22551.54639,322.1649485,3547.428571,1,1,23982,7994.0,0,161.0824742,40,0,0,0,0,1,-1,-1,20,0.0,0.0,0.0,0
7143447,6,244,36,129,78,92.11239336,1.399884398,793716.3333,1,1,7082541,2360847.0,0,0.559953759,36,0,0,0,0,0,-1,-1,20,60909.0,0.0,0.0,0
133357,3,26,0,10135,0,87232.01632,59.98935189,19051.0,3,90,133340,33335.0,0,37.49334493,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
696206,3,26,0,5840,0,16700.5168,11.49085185,99458.0,35,276,696171,174042.75,0,7.181782403,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
8897756,5,30,6,0,0,3.371636624,0.561939437,2224439.0,4,4,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,5003.0,0.0,0.0,1
2017997,5,30,6,0,0,14.86622626,2.477704377,504499.25,1,1,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,0.0,0.0,0.0,1
169685,4,24,6,0,0,141.4385479,23.57309132,56561.66667,352,352,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,0.0,0.0,0.0,1
300724,49,1325,0,2896,0,346776.4462,379.0851412,2661.274336,0,1,276439,4319.359375,0,216.1450366,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
50133,1,0,0,0,0,0.0,39.89388227,50133.0,50133,0,0,0.0,0,19.94694114,0,0,0,1,1,1,272,276,32,0.0,0.0,0.0,0
143033,47,1331,0,4344,0,769626.5897,790.0274762,1277.080357,0,1,119903,1844.661538,0,461.4319772,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
869015,3,26,0,8760,0,13386.42026,10.35655311,108626.875,2,48,868897,173779.4,0,6.904368739,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
143016,47,1313,0,4344,0,739120.0985,713.2069139,1416.0,1,1,119482,2212.62963,0,384.5723555,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
6023754,4,24,6,0,0,3.984226447,0.664037741,2007918.0,1,1,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,772.0,0.0,0.0,1
4459431,4,24,6,0,0,5.381852528,0.896975421,1486477.0,227,227,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,0.0,0.0,0.0,1
11328682,4,24,6,0,0,2.118516523,0.353086087,3776227.333,4,4,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,988.0,0.0,0.0,1
302882,3,12,0,0,0,39.61938973,13.20646324,100960.6667,49,32788,0,0.0,0,3.301615811,0,0,1,0,0,0,8192,65535,20,0.0,0.0,0.0,0
7001059,4,24,6,0,0,3.428052813,0.571342136,2333686.333,318,318,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,725.0,0.0,0.0,1
79731718,8,56,0,5840,0,146.2027947,0.163046781,6644309.833,44,183,1357061,339265.25,0,0.062710301,0,0,0,1,0,0,256,229,20,911.0,0.0,44400000.0,1
9677301,4,24,6,0,0,2.480030331,0.413338388,3225767.0,234,234,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,796.0,0.0,0.0,1
7641803,4,24,6,0,0,3.140620087,0.523436681,2547267.667,4,4,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,1005.0,0.0,0.0,1
100015,4,24,6,0,0,239.9640054,39.9940009,33338.33333,273,273,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,0.0,0.0,0.0,1
46794,4,144,36,95,95,7137.667222,128.2215669,9358.8,1,1,3,3.0,0,42.74052229,36,0,0,0,0,0,-1,-1,20,0.0,0.0,0.0,0
818510,3,26,0,5840,0,14212.41036,10.99558955,102313.75,3,3,818353,163670.6,0,7.330393031,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
904862,3,26,0,5755,0,12856.10402,9.94626805,113107.75,3,3,904794,180958.8,0,6.630845366,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
118011,21,1169,0,4344,0,403708.1289,398.2679581,2565.456522,2,3,94995,3799.8,0,220.3184449,0,0,1,0,0,1,29200,61,32,0.0,0.0,0.0,0
3179924,4,24,6,0,0,7.547350188,1.257891698,1059974.667,3,3,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,0.0,0.0,0.0,1
143460,44,1313,0,4344,0,736832.5666,683.1172452,1478.969072,1,1,119714,2258.754717,0,376.4115433,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
965754,3,26,0,5840,0,12045.51055,9.319143384,120719.25,3,3,965689,193137.8,0,6.212762256,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
1090994,4,24,6,0,0,21.9982878,3.6663813,363664.6667,1015,1015,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,0.0,0.0,0.0,1
8211904,4,24,6,0,0,2.922586528,0.487097755,2737301.333,230,230,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,559.0,0.0,0.0,1
142963,50,1337,0,2896,0,780075.9637,776.4246693,1299.663636,1,1,119994,1999.9,0,426.6838273,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
4,2,37,6,0,0,9250000.0,500000.0,4.0,4,4,0,0.0,1,0.0,6,0,0,1,0,0,980,-1,20,0.0,0.0,0.0,0
8580428,4,24,6,0,0,2.79706327,0.466177212,2860142.667,3,3,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,620.0,0.0,0.0,1
250001,19,1169,0,4344,0,190567.2377,183.999264,5555.577778,2,3,226673,8718.192308,0,107.999568,0,0,1,0,0,1,29200,61,32,0.0,0.0,0.0,0
60981,1,47,47,79,79,2066.217346,32.79710074,60981.0,60981,0,0,0.0,0,16.39855037,47,0,0,0,0,1,-1,-1,20,0.0,0.0,0.0,0
6400548,4,24,6,0,0,3.749678934,0.624946489,2133516.0,356,356,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,844.0,0.0,0.0,1
142653,49,1331,0,2896,0,781729.0909,771.1019046,1308.743119,0,2,119449,1990.816667,0,427.6110562,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
1076029,5,30,6,0,0,27.88028947,4.646714912,269007.25,1,1,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,0.0,0.0,0.0,1
1124022,3,26,0,7215,0,10349.44156,7.117298416,160574.5714,1,1,1123894,280973.5,0,4.44831151,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
164,2,80,40,56,56,1170731.707,24390.2439,54.66666667,3,3,4,4.0,0,12195.12195,40,0,0,0,0,1,-1,-1,20,0.0,0.0,0.0,0
34008655,2,86,43,156,59,8.850688156,0.117617118,11300000.0,50193,34000000,33900000,33900000.0,0,0.058808559,43,0,0,0,0,1,-1,-1,20,109222.0,0.0,0.0,0
127932,27,1169,0,4344,0,757230.4037,601.8822499,1683.315789,1,49,99320,2026.938776,0,390.8326298,0,0,1,0,0,1,29200,61,32,0.0,0.0,0.0,0
176,2,96,48,64,64,1272727.273,22727.27273,58.66666667,4,4,48,48.0,0,11363.63636,48,0,0,0,0,1,-1,-1,32,0.0,0.0,0.0,0
204,2,76,38,150,150,1843137.255,19607.84314,68.0,4,4,4,4.0,0,9803.921569,38,0,0,0,0,1,-1,-1,20,0.0,0.0,0.0,0
974096,3,26,0,5840,0,11942.35476,9.239335753,121762.0,2,69,974051,194810.2,0,6.159557169,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
143173,51,1337,0,2896,0,738477.2269,761.3167287,1325.675926,1,1,120199,2108.754386,0,405.1043144,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
236,2,108,54,262,262,2677966.102,16949.15254,78.66666667,4,4,4,4.0,0,8474.576271,54,0,0,0,0,1,-1,-1,32,0.0,0.0,0.0,0
1035590,4,24,6,0,0,23.17519482,3.862532469,345196.6667,360,360,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,0.0,0.0,0.0,1
48951,1,56,56,117,117,3534.146391,40.85718371,48951.0,48951,0,0,0.0,0,20.42859186,56,0,0,0,0,1,-1,-1,20,0.0,0.0,0.0,0
23445,23,138,6,4344,0,2332736.191,2217.95692,459.7058824,1,13,23272,831.1428571,0,1236.937513,0,1,0,0,0,1,0,61,20,0.0,0.0,0.0,0
913392,3,26,0,10135,0,12736.04323,8.758561494,130484.5714,4,19,913358,228339.5,0,5.474100934,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
1668910,3,26,0,5840,0,6970.417818,5.39274137,208613.75,2,3,1668889,333777.8,0,3.595160913,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
5116470,4,24,6,0,0,4.690734041,0.781789007,1705490.0,278,278,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,645.0,0.0,0.0,1
54912722,2,89,42,175,127,7.120390062,0.072842865,18300000.0,23570,54900000,54900000,54900000.0,0,0.036421433,42,0,0,0,0,1,-1,-1,20,23570.0,0.0,0.0,0
142748,47,1325,0,4344,0,771121.1365,728.5566173,1385.902913,1,1,119745,2138.303571,0,399.3050691,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
8196857,4,24,6,0,0,2.927951531,0.487991922,2732285.667,215,215,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,656.0,0.0,0.0,1
25931,1,81,81,163,163,9409.586981,77.12776214,25931.0,25931,0,0,0.0,0,38.56388107,81,0,0,0,0,1,-1,-1,32,0.0,0.0,0.0,0
62079,8,1169,0,137,0,21037.71001,177.1935759,6207.9,3,20,24651,12325.5,0,48.32552071,0,0,1,0,0,0,29200,59,32,0.0,0.0,0.0,0
186,2,12,6,0,0,64516.12903,10752.68817,186.0,186,186,0,0.0,0,0.0,6,0,0,1,0,0,258,-1,20,0.0,0.0,0.0,0
32594,2,12,6,0,0,368.1659201,61.36098668,32594.0,32594,32594,0,0.0,0,0.0,6,0,0,1,0,0,253,-1,20,0.0,0.0,0.0,0
55303,3,26,0,5840,0,210350.2522,162.7398152,6912.875,0,0,55240,11048.0,0,108.4932101,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
79780371,8,56,0,11595,0,146.1888414,0.150412938,7252761.0,60,60,908641,302880.3333,0,0.050137646,0,0,0,1,0,0,256,229,20,877.0,0.0,44800000.0,1
260,2,90,45,61,61,815384.6154,15384.61538,86.66666667,3,3,4,4.0,0,7692.307692,45,0,0,0,0,1,-1,-1,32,0.0,0.0,0.0,0
143531,45,1313,0,4344,0,776821.7319,703.680738,1435.31,1,48,120545,2191.727273,0,390.1596171,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
1692280,3,26,0,4380,0,6874.157941,5.318268844,211535.0,3,186,1692198,338439.6,0,3.545512563,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
129383,42,1289,0,2896,0,749665.7212,711.0671417,1421.791209,2,44,106408,2171.591837,0,386.4495336,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
934541,3,26,0,4380,0,12447.82198,9.630396098,116817.625,3,50,934464,186892.8,0,6.420264065,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
911133,3,26,0,5840,0,12767.62009,8.780276864,130161.8571,4,98,911087,227771.75,0,5.48767304,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
4,3,43,6,0,0,10800000.0,750000.0,2.0,1,1,0,0.0,0,0.0,6,0,0,1,0,0,65,-1,20,0.0,0.0,0.0,0
9672672,4,24,6,0,0,2.481217186,0.413536198,3224224.0,319,319,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,638.0,0.0,0.0,1
6053842,3,12,0,0,0,1.982212288,0.660737429,2017947.333,61,15221,0,0.0,0,0.165184357,0,0,1,0,0,0,8192,29200,20,0.0,0.0,0.0,0
79098660,8,56,0,5840,0,147.4487684,0.176994149,6084512.308,47,81,908504,181700.8,0,0.075854635,0,0,0,1,0,0,256,229,20,739.0,0.0,45300000.0,1
141942,47,1319,0,4344,0,744754.8999,725.6485043,1391.588235,2,48,118886,2161.563636,0,394.5273422,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
301,2,90,45,103,103,983388.7043,13289.03654,100.3333333,1,1,49,49.0,0,6644.518272,45,0,0,0,0,1,-1,-1,32,0.0,0.0,0.0,0
47785,1,48,48,113,113,3369.258135,41.85413833,47785.0,47785,0,0,0.0,0,20.92706916,48,0,0,0,0,1,-1,-1,20,0.0,0.0,0.0,0
185,2,76,38,77,77,1243243.243,21621.62162,61.66666667,3,3,3,3.0,0,10810.81081,38,0,0,0,0,1,-1,-1,20,0.0,0.0,0.0,0
129508,4,140,35,205,205,4246.841894,46.3291843,25901.6,3,3,48,48.0,0,15.44306143,35,0,0,0,0,0,-1,-1,20,0.0,0.0,0.0,0
63195130,2,92,43,152,103,5.490929443,0.063296017,21100000.0,52256,62900000,63100000,63100000.0,0,0.031648008,43,0,0,0,0,1,-1,-1,20,52256.0,0.0,0.0,0
48180,1,51,51,112,112,3383.146534,41.51100042,48180.0,48180,0,0,0.0,0,20.75550021,51,0,0,0,0,1,-1,-1,32,0.0,0.0,0.0,0
9125772,4,24,6,0,0,2.629914488,0.438319081,3041924.0,423,423,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,852.0,0.0,0.0,1
5183903,4,24,6,0,0,4.629716258,0.771619376,1727967.667,4,4,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,995.0,0.0,0.0,1
3114926,4,24,6,0,0,7.704837932,1.284139655,1038308.667,3,3,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,0.0,0.0,0.0,1
225951,4,160,40,140,140,1947.324862,26.55442994,45190.2,1,1,49,49.0,0,8.851476648,40,0,0,0,0,0,-1,-1,20,0.0,0.0,0.0,0
34,1,6,6,6,6,352941.1765,58823.52941,34.0,34,0,0,0.0,0,29411.76471,6,0,0,1,1,1,31,329,20,0.0,0.0,0.0,0
868562,3,26,0,5840,0,13393.40197,11.51328287,96506.88889,3,41,868455,144742.5,0,8.059298012,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
125016,3,26,0,5840,0,93052.08933,71.99078518,15627.0,17,17,124945,24989.0,0,47.99385679,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
872,3,18,6,6,6,27522.93578,4587.155963,290.6666667,1,1,0,0.0,0,1146.788991,6,1,0,0,0,0,0,0,20,0.0,0.0,0.0,0
142724,46,1319,0,4344,0,750917.8554,714.6660688,1413.108911,2,48,119513,2172.963636,0,392.3656848,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
1022,2,12,6,0,0,11741.68297,1956.947162,1022.0,1022,1022,0,0.0,0,0.0,6,0,0,1,0,0,32,-1,20,0.0,0.0,0.0,0
143379,50,1337,0,4344,0,777812.6504,767.1974278,1315.40367,1,1,120073,2035.135593,0,418.4713243,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
1009046,4,24,6,0,0,23.78484232,3.964140386,336348.6667,327,327,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,0.0,0.0,0.0,1
5254984,2,120,57,191,118,81.63678519,0.761182146,1751661.333,23677,5146292,5231307,5231307.0,0,0.380591073,57,0,0,0,0,1,-1,-1,20,23677.0,0.0,0.0,0
143365,48,1319,0,2896,0,767760.611,760.2971437,1327.453704,0,1,120093,2001.55,0,425.4873923,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
105,1,6,6,6,6,114285.7143,19047.61905,105.0,105,0,0,0.0,0,9523.809524,6,0,0,1,1,1,1024,274,20,0.0,0.0,0.0,0
30793,1,48,48,105,105,4968.661709,64.94982626,30793.0,30793,0,0,0.0,0,32.47491313,48,0,0,0,0,1,-1,-1,20,0.0,0.0,0.0,0
119537,20,1169,0,2896,0,398554.4225,401.5493111,2543.340426,3,17,96160,3561.481481,0,234.2370981,0,0,1,0,0,1,29200,61,32,0.0,0.0,0.0,0
48737,2,54,27,95,95,5006.463262,82.07316823,16245.66667,3,47,3,3.0,0,41.03658411,27,0,0,0,0,1,-1,-1,32,0.0,0.0,0.0,0
916020,3,26,0,5840,0,12699.50438,9.825112989,114502.5,3,3,915974,183194.8,0,6.550075326,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
855517,3,26,0,5840,0,13597.62576,10.5199546,106939.625,2,17,855487,171097.4,0,7.013303067,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
9652763,4,24,6,0,0,2.486334742,0.414389124,3217587.667,1,1,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,2.0,0.0,0.0,1
224,2,96,48,113,113,1437500.0,17857.14286,74.66666667,48,48,48,48.0,0,8928.571429,48,0,0,0,0,1,-1,-1,20,0.0,0.0,0.0,0
44077,3,26,0,10135,0,263924.4958,181.5005558,6296.714286,3,3,44036,11009.0,0,113.4378474,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
2723012,4,24,6,0,0,8.813769458,1.468961576,907670.6667,340,340,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,0.0,0.0,0.0,1
61199,3,26,0,8760,0,189986.7645,114.3809539,10199.83333,27,339,61172,20390.66667,0,65.36054511,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
62151,1,58,58,124,124,2928.351917,32.1796914,62151.0,62151,0,0,0.0,0,16.0898457,58,0,0,0,0,1,-1,-1,20,0.0,0.0,0.0,0
920216,3,26,0,5840,0,12641.59719,9.780312448,115027.0,2,4,920119,184023.8,0,6.520208299,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
142273,47,1319,0,4344,0,722666.9853,709.9027925,1422.73,1,48,119205,2249.150943,0,379.5519881,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
11897,1,64,64,117,117,15213.91948,168.1096075,11897.0,11897,0,0,0.0,0,84.05480373,64,0,0,0,0,1,-1,-1,32,0.0,0.0,0.0,0
10941545,4,24,6,0,0,2.193474505,0.365579084,3647181.667,272,272,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,696.0,0.0,0.0,1
264,2,90,45,103,103,1121212.121,15151.51515,88.0,11,11,11,11.0,0,7575.757576,45,0,0,0,0,1,-1,-1,32,0.0,0.0,0.0,0
109665,1,41,41,143,143,1677.837049,18.23735923,109665.0,109665,0,0,0.0,0,9.118679615,41,0,0,0,0,1,-1,-1,32,0.0,0.0,0.0,0
13136,3,26,0,5840,0,885124.8477,685.1400731,1642.0,17,17,13089,2617.8,0,456.7600487,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
75309,1,84,84,168,168,3346.2136,26.55725079,75309.0,75309,0,0,0.0,0,13.2786254,84,0,0,0,0,1,-1,-1,32,0.0,0.0,0.0,0
901576,3,26,0,4380,0,12902.96104,9.982519499,112697.0,4,18,901570,180314.0,0,6.655012999,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
8411825,4,24,6,0,0,2.853126402,0.475521067,2803941.667,347,347,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,872.0,0.0,0.0,1
23501,24,144,6,4344,0,2409088.975,2170.12042,470.02,1,48,23340,897.6923077,0,1148.887281,0,1,0,0,0,1,0,61,20,0.0,0.0,0.0,0
101436,3,26,0,5840,0,114683.15,88.72589613,12679.5,3,3,101417,20283.4,0,59.15059742,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
1161692,4,24,6,0,0,20.65952077,3.443253461,387230.6667,315,315,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,0.0,0.0,0.0,1
2020955,5,30,6,0,0,14.8444671,2.474077849,505238.75,3,3,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,0.0,0.0,0.0,1
1,2,12,6,0,0,12000000.0,2000000.0,1.0,1,1,0,0.0,0,0.0,6,0,0,1,0,0,4737,-1,20,0.0,0.0,0.0,0
4,2,12,6,0,0,3000000.0,500000.0,4.0,4,4,0,0.0,0,0.0,6,0,0,1,0,0,35095,-1,20,0.0,0.0,0.0,0
125417,29,1169,0,4344,0,795506.1913,669.7656618,1511.048193,0,89,99847,1849.018519,0,438.5370404,0,0,1,0,0,1,29200,61,32,0.0,0.0,0.0,0
92446,1,56,56,204,204,2812.452675,21.63425135,92446.0,92446,0,0,0.0,0,10.81712567,56,0,0,0,0,1,-1,-1,32,0.0,0.0,0.0,0
506755,2,12,6,0,0,23.68008209,3.946680348,506755.0,506755,506755,0,0.0,0,0.0,6,0,0,1,0,0,254,-1,20,0.0,0.0,0.0,0
697617,3,26,0,8760,0,16666.73834,10.03415914,116269.5,45,294,697568,232522.6667,0,5.733805226,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
3896461,5,135,6,46,46,46.45240899,1.539858862,779292.2,49,49,0,0.0,1,0.256643144,6,0,0,1,0,0,255,360,20,0.0,0.0,0.0,0
1719815,4,24,6,0,0,13.95498934,2.325831557,573271.6667,257,257,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,0.0,0.0,0.0,1
4409032,4,24,6,0,0,5.443371697,0.907228616,1469677.333,273,273,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,0.0,0.0,0.0,1
2120076,4,24,6,0,0,11.32034889,1.886724816,706692.0,353,353,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,0.0,0.0,0.0,1
1110608,5,30,6,0,0,27.01223114,4.502038523,277652.0,1,1,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,0.0,0.0,0.0,1
385145,3,26,0,11595,0,30188.63026,15.57854834,77029.0,99,478,385040,192520.0,0,7.789274169,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
36129,3,26,0,11595,0,321985.1089,193.750173,6021.5,4,4,36112,12037.33333,0,110.7143846,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
142928,48,1319,0,4344,0,759879.1,734.6356207,1374.307692,1,1,119885,2140.803571,0,398.8021941,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
7910024,4,24,6,0,0,3.034124802,0.505687467,2636674.667,331,331,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,733.0,0.0,0.0,1
143198,3,26,0,5840,0,81237.16812,62.85003981,17899.75,3,52,143085,28617.0,0,41.90002654,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
1590,3,26,0,4380,0,7316352.201,5660.377358,198.75,3,4,1462,292.4,0,3773.584906,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
658536,3,26,0,4380,0,17664.94163,13.66667881,82317.0,2,19,658404,131680.8,0,9.11111921,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
845434,3,26,0,5840,0,13759.79674,9.462595543,120776.2857,3,3,845383,211345.75,0,5.914122214,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
33696,3,26,0,4380,0,345055.793,267.0940171,4212.0,22,827,33660,6732.0,0,178.0626781,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
8210973,4,24,6,0,0,2.922917905,0.487152984,2736991.0,324,324,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,731.0,0.0,0.0,1
71242,1,54,54,113,113,2344.122849,28.07332753,71242.0,71242,0,0,0.0,0,14.03666377,54,0,0,0,0,1,-1,-1,20,0.0,0.0,0.0,0
142731,47,1319,0,4344,0,740637.9833,714.6310192,1413.178218,1,1,119499,2212.944444,0,385.3402554,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
208,4,46,0,0,0,221153.8462,19230.76923,69.33333333,4,4,0,0.0,0,0.0,0,0,0,1,0,0,306,-1,32,0.0,0.0,0.0,0
42,3,43,6,0,0,1023809.524,71428.57143,21.0,3,3,0,0.0,0,0.0,6,0,0,1,0,0,64,-1,20,0.0,0.0,0.0,0
12041683,5,30,6,0,0,2.491346102,0.41522435,3010420.75,4,4,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,3981.0,0.0,0.0,1
83410,1,40,40,56,56,1150.941134,23.97794029,83410.0,83410,0,0,0.0,0,11.98897015,40,0,0,0,0,1,-1,-1,20,0.0,0.0,0.0,0
57711,2,20,0,4380,0,201469.3906,138.6217532,8244.428571,16,1261,57695,11539.0,0,103.9663149,0,0,1,0,0,3,8192,229,20,0.0,0.0,0.0,1
